prlName,prlLicensingActivityName,prlMainArea,prlStatus,prlStratigraphical,prlDateGranted,prlDateValidTo,prlOriginalArea,prlCurrentArea,prlPhaseCurrent,prlNpdidLicence,prlPartitionFrom,prlNPDIDPartitionFrom,prlAdditAreaTo,prlNPDIDAdditAreaTo,prlFactPageUrl,prlFactMapUrl,prlDateUpdated,prlDateUpdatedMax,DatesyncNPD
501,TFO2008,North sea,ACTIVE,NO,23.01.2009,31.12.2036,709,349,PRODUCTION,5106314,,,,,https://factpages.sodir.no/licence/pageview/all/5106314,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=5106314,31.01.2025,07.05.2025,09.09.2025
501 B,TFO2010,North sea,ACTIVE,NO,04.02.2011,31.12.2036,86,29,PRODUCTION,20107950,,,501,5106314,https://factpages.sodir.no/licence/pageview/all/20107950,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=20107950,31.01.2025,31.01.2025,09.09.2025
502,TFO2008,North sea,ACTIVE,NO,23.01.2009,27.01.2037,32,32,PRODUCTION,5106378,,,,,https://factpages.sodir.no/licence/pageview/all/5106378,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=5106378,31.01.2025,17.05.2025,09.09.2025
503,TFO2008,North sea,INACTIVE,NO,23.01.2009,07.11.2015,978,0,,5106405,,,,,https://factpages.sodir.no/licence/pageview/all/5106405,,31.01.2025,07.05.2025,09.09.2025
503 B,TFO2010,North sea,INACTIVE,NO,04.02.2011,07.11.2015,433,0,,20107903,,,503,5106405,https://factpages.sodir.no/licence/pageview/all/20107903,,31.01.2025,07.05.2025,09.09.2025
503 C,TFO2013,North sea,INACTIVE,NO,07.02.2014,07.10.2015,180,0,,24214483,,,503 B,20107903,https://factpages.sodir.no/licence/pageview/all/24214483,,31.01.2025,31.01.2025,09.09.2025
504,TFO2008,North sea,INACTIVE,YES OR PARTLY,23.01.2009,31.12.2019,12,0,,5106455,,,,,https://factpages.sodir.no/licence/pageview/all/5106455,,31.01.2025,07.05.2025,09.09.2025
504 BS,TFO2009,North sea,INACTIVE,YES OR PARTLY,19.02.2010,23.01.2015,5,0,,17320469,,,504,5106455,https://factpages.sodir.no/licence/pageview/all/17320469,,31.01.2025,31.01.2025,09.09.2025
504 CS,TFO2008,North sea,INACTIVE,YES OR PARTLY,30.08.2013,23.01.2015,12,0,,23839400,504,5106455,,,https://factpages.sodir.no/licence/pageview/all/23839400,,31.01.2025,31.01.2025,09.09.2025
505,TFO2008,North sea,INACTIVE,NO,23.01.2009,23.10.2013,169,0,,5106486,,,,,https://factpages.sodir.no/licence/pageview/all/5106486,,31.01.2025,07.05.2025,09.09.2025
505 BS,TFO2009,North sea,INACTIVE,YES OR PARTLY,19.02.2010,23.10.2013,32,0,,17320530,,,505,5106486,https://factpages.sodir.no/licence/pageview/all/17320530,,31.01.2025,31.01.2025,09.09.2025
506 BS,TFO2010,North sea,INACTIVE,YES OR PARTLY,04.02.2011,23.07.2015,520,0,,20108101,,,506 S,5106544,https://factpages.sodir.no/licence/pageview/all/20108101,,31.01.2025,31.01.2025,09.09.2025
506 CS,TFO2010,North sea,INACTIVE,YES OR PARTLY,04.02.2011,23.07.2015,1052,0,,20108128,,,506 S,5106544,https://factpages.sodir.no/licence/pageview/all/20108128,,31.01.2025,31.01.2025,09.09.2025
506 DS,TFO2011,North sea,INACTIVE,YES OR PARTLY,03.02.2012,03.08.2015,1052,0,,21560284,,,506 S,5106544,https://factpages.sodir.no/licence/pageview/all/21560284,,31.01.2025,31.01.2025,09.09.2025
506 S,TFO2008,North sea,INACTIVE,YES OR PARTLY,23.01.2009,23.07.2015,1052,0,,5106544,,,,,https://factpages.sodir.no/licence/pageview/all/5106544,,31.01.2025,07.05.2025,09.09.2025
507,TFO2008,North sea,INACTIVE,NO,23.01.2009,29.12.2017,1003,0,,5106689,,,,,https://factpages.sodir.no/licence/pageview/all/5106689,,31.01.2025,31.01.2025,09.09.2025
508 S,TFO2008,North sea,INACTIVE,YES OR PARTLY,23.01.2009,23.01.2012,773,0,,5106810,,,,,https://factpages.sodir.no/licence/pageview/all/5106810,,31.01.2025,31.01.2025,09.09.2025
509 BS,TFO2012,North sea,INACTIVE,YES OR PARTLY,08.02.2013,23.07.2014,118,0,,22813272,,,509 S,5106880,https://factpages.sodir.no/licence/pageview/all/22813272,,31.01.2025,31.01.2025,09.09.2025
509 CS,TFO2013,North sea,INACTIVE,YES OR PARTLY,07.02.2014,23.07.2014,71,0,,24214504,,,509 S,5106880,https://factpages.sodir.no/licence/pageview/all/24214504,,31.01.2025,31.01.2025,09.09.2025
509 S,TFO2008,North sea,INACTIVE,YES OR PARTLY,23.01.2009,23.07.2014,859,0,,5106880,,,,,https://factpages.sodir.no/licence/pageview/all/5106880,,31.01.2025,07.05.2025,09.09.2025
510,TFO2008,Norwegian sea,INACTIVE,NO,23.01.2009,23.01.2016,301,0,,5106991,,,,,https://factpages.sodir.no/licence/pageview/all/5106991,,31.01.2025,16.04.2025,09.09.2025
511,TFO2008,Norwegian sea,INACTIVE,NO,23.01.2009,23.07.2014,458,0,,5107428,,,,,https://factpages.sodir.no/licence/pageview/all/5107428,,31.01.2025,16.04.2025,09.09.2025
512,TFO2008,Norwegian sea,INACTIVE,NO,23.01.2009,23.01.2014,470,0,,5107312,,,,,https://factpages.sodir.no/licence/pageview/all/5107312,,31.01.2025,16.04.2025,09.09.2025
513,TFO2008,Norwegian sea,INACTIVE,NO,23.01.2009,23.07.2013,412,0,,5107217,,,,,https://factpages.sodir.no/licence/pageview/all/5107217,,31.01.2025,07.05.2025,09.09.2025
513 B,TFO2011,Norwegian sea,INACTIVE,NO,03.02.2012,23.07.2013,30,0,,21560453,,,513,5107217,https://factpages.sodir.no/licence/pageview/all/21560453,,31.01.2025,16.04.2025,09.09.2025
514,TFO2008,Norwegian sea,INACTIVE,NO,23.01.2009,22.01.2011,319,0,,5107175,,,,,https://factpages.sodir.no/licence/pageview/all/5107175,,31.01.2025,16.04.2025,09.09.2025
515,TFO2008,Norwegian sea,INACTIVE,NO,23.01.2009,23.04.2012,285,0,,5107133,,,,,https://factpages.sodir.no/licence/pageview/all/5107133,,31.01.2025,16.04.2025,09.09.2025
516,TFO2008,Norwegian sea,INACTIVE,NO,23.01.2009,31.12.2020,18,0,,5107101,,,,,https://factpages.sodir.no/licence/pageview/all/5107101,,31.01.2025,16.04.2025,09.09.2025
517,TFO2008,Barents sea,INACTIVE,NO,23.01.2009,23.01.2012,53,0,,5107074,,,,,https://factpages.sodir.no/licence/pageview/all/5107074,,31.01.2025,16.04.2025,09.09.2025
518,TFO2008,Barents sea,INACTIVE,NO,23.01.2009,23.01.2013,429,0,,5106560,,,,,https://factpages.sodir.no/licence/pageview/all/5106560,,31.01.2025,07.05.2025,09.09.2025
518 B,TFO2009,Barents sea,INACTIVE,NO,19.02.2010,23.01.2013,114,0,,17654970,,,518,5106560,https://factpages.sodir.no/licence/pageview/all/17654970,,31.01.2025,16.04.2025,09.09.2025
519,20,Norwegian sea,INACTIVE,NO,15.05.2009,10.02.2016,527,0,,5463084,,,,,https://factpages.sodir.no/licence/pageview/all/5463084,,31.01.2025,31.01.2025,09.09.2025
520,20,Norwegian sea,INACTIVE,NO,15.05.2009,04.07.2013,2980,0,,5463136,,,,,https://factpages.sodir.no/licence/pageview/all/5463136,,31.01.2025,31.01.2025,09.09.2025
521,20,Norwegian sea,INACTIVE,NO,15.05.2009,15.08.2013,1070,0,,5463210,,,,,https://factpages.sodir.no/licence/pageview/all/5463210,,31.01.2025,31.01.2025,09.09.2025
522,20,Norwegian sea,INACTIVE,NO,15.05.2009,01.01.2015,2050,0,,5463248,,,,,https://factpages.sodir.no/licence/pageview/all/5463248,,31.01.2025,31.01.2025,09.09.2025
523,20,Norwegian sea,INACTIVE,NO,15.05.2009,15.05.2012,840,0,,5463304,,,,,https://factpages.sodir.no/licence/pageview/all/5463304,,31.01.2025,31.01.2025,09.09.2025
524,20,Norwegian sea,INACTIVE,NO,15.05.2009,15.05.2012,434,0,,5463333,,,,,https://factpages.sodir.no/licence/pageview/all/5463333,,31.01.2025,07.05.2025,09.09.2025
524 B,21,Norwegian sea,INACTIVE,NO,13.05.2011,15.05.2012,28,0,,20428934,,,524,5463333,https://factpages.sodir.no/licence/pageview/all/20428934,,31.01.2025,16.04.2025,09.09.2025
525,20,Norwegian sea,INACTIVE,NO,15.05.2009,15.05.2013,823,0,,5463362,,,,,https://factpages.sodir.no/licence/pageview/all/5463362,,31.01.2025,31.01.2025,09.09.2025
526,20,Norwegian sea,INACTIVE,NO,15.05.2009,15.05.2013,1128,0,,5463391,,,,,https://factpages.sodir.no/licence/pageview/all/5463391,,31.01.2025,31.01.2025,09.09.2025
527,20,Norwegian sea,INACTIVE,NO,15.05.2009,15.05.2015,3609,0,,5463429,,,,,https://factpages.sodir.no/licence/pageview/all/5463429,,31.01.2025,31.01.2025,09.09.2025
528,20,Norwegian sea,INACTIVE,NO,15.05.2009,31.12.2023,1202,0,,5463521,,,,,https://factpages.sodir.no/licence/pageview/all/5463521,,31.01.2025,07.05.2025,09.09.2025
528 B,21,Norwegian sea,INACTIVE,NO,13.05.2011,31.12.2023,48,0,,20428963,,,528,5463521,https://factpages.sodir.no/licence/pageview/all/20428963,,31.01.2025,16.04.2025,09.09.2025
529,20,Barents sea,INACTIVE,NO,15.05.2009,12.04.2015,676,0,,5463559,,,,,https://factpages.sodir.no/licence/pageview/all/5463559,,31.01.2025,31.01.2025,09.09.2025
530,20,Barents sea,INACTIVE,NO,15.05.2009,12.03.2013,333,0,,5463588,,,,,https://factpages.sodir.no/licence/pageview/all/5463588,,31.01.2025,31.01.2025,09.09.2025
531,20,Barents sea,INACTIVE,NO,15.05.2009,15.05.2014,956,0,,5463621,,,,,https://factpages.sodir.no/licence/pageview/all/5463621,,31.01.2025,31.01.2025,09.09.2025
532,20,Barents sea,ACTIVE,NO,15.05.2009,15.05.2049,1564,446,PRODUCTION,5463659,,,,,https://factpages.sodir.no/licence/pageview/all/5463659,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=5463659,31.01.2025,16.04.2025,09.09.2025
533,20,Barents sea,INACTIVE,NO,15.05.2009,31.12.2022,637,0,,5463724,,,,,https://factpages.sodir.no/licence/pageview/all/5463724,,31.01.2025,07.05.2025,09.09.2025
533 B,TFO2017,Barents sea,INACTIVE,NO,02.03.2018,31.12.2021,85,0,,30978126,,,533,5463724,https://factpages.sodir.no/licence/pageview/all/30978126,,31.01.2025,16.04.2025,09.09.2025
534,20,Barents sea,INACTIVE,NO,15.05.2009,15.05.2016,948,0,,5463753,,,,,https://factpages.sodir.no/licence/pageview/all/5463753,,31.01.2025,31.01.2025,09.09.2025
535,20,Barents sea,INACTIVE,NO,15.05.2009,15.05.2014,612,0,,5463791,,,,,https://factpages.sodir.no/licence/pageview/all/5463791,,31.01.2025,07.05.2025,09.09.2025
535 B,22,Barents sea,INACTIVE,NO,21.06.2013,15.05.2014,174,0,,23383662,,,535,5463791,https://factpages.sodir.no/licence/pageview/all/23383662,,31.01.2025,16.04.2025,09.09.2025
536,20,Barents sea,INACTIVE,NO,15.05.2009,15.11.2012,637,0,,5463820,,,,,https://factpages.sodir.no/licence/pageview/all/5463820,,31.01.2025,31.01.2025,09.09.2025
537,20,Barents sea,ACTIVE,NO,15.05.2009,15.05.2049,594,100,PRODUCTION,5463849,,,,,https://factpages.sodir.no/licence/pageview/all/5463849,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=5463849,31.01.2025,07.05.2025,09.09.2025
537 B,24,Barents sea,ACTIVE,NO,22.06.2018,15.05.2049,10,4,PRODUCTION,32017463,,,537,5463849,https://factpages.sodir.no/licence/pageview/all/32017463,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=32017463,31.01.2025,16.04.2025,09.09.2025
538,20,Norwegian sea,INACTIVE,NO,15.05.2009,15.05.2012,403,0,,5480294,,,,,https://factpages.sodir.no/licence/pageview/all/5480294,,31.01.2025,31.01.2025,09.09.2025
539,TFO2009,North sea,INACTIVE,NO,19.02.2010,24.12.2019,191,0,,17320077,,,,,https://factpages.sodir.no/licence/pageview/all/17320077,,31.01.2025,31.01.2025,09.09.2025
540,TFO2009,North sea,INACTIVE,NO,19.02.2010,19.08.2011,219,0,,17320106,,,,,https://factpages.sodir.no/licence/pageview/all/17320106,,31.01.2025,31.01.2025,09.09.2025
541,TFO2009,North sea,INACTIVE,NO,19.02.2010,19.02.2015,264,0,,17320130,,,,,https://factpages.sodir.no/licence/pageview/all/17320130,,31.01.2025,31.01.2025,09.09.2025
542,TFO2009,North sea,INACTIVE,NO,19.02.2010,19.02.2014,60,0,,17320156,,,,,https://factpages.sodir.no/licence/pageview/all/17320156,,31.01.2025,07.05.2025,09.09.2025
542 B,TFO2012,North sea,INACTIVE,NO,08.02.2013,19.02.2014,15,0,,22813299,,,542,17320156,https://factpages.sodir.no/licence/pageview/all/22813299,,31.01.2025,31.01.2025,09.09.2025
543,TFO2009,North sea,INACTIVE,NO,19.02.2010,19.11.2012,5,0,,17320231,,,,,https://factpages.sodir.no/licence/pageview/all/17320231,,31.01.2025,31.01.2025,09.09.2025
544,TFO2009,North sea,INACTIVE,NO,19.02.2010,17.11.2016,256,0,,17320260,,,,,https://factpages.sodir.no/licence/pageview/all/17320260,,31.01.2025,31.01.2025,09.09.2025
545,TFO2009,North sea,INACTIVE,NO,19.02.2010,19.02.2012,1539,0,,17320282,,,,,https://factpages.sodir.no/licence/pageview/all/17320282,,31.01.2025,31.01.2025,09.09.2025
546,TFO2009,North sea,INACTIVE,NO,19.02.2010,19.05.2015,419,0,,17320338,,,,,https://factpages.sodir.no/licence/pageview/all/17320338,,31.01.2025,31.01.2025,09.09.2025
547 S,TFO2009,North sea,INACTIVE,YES OR PARTLY,19.02.2010,19.02.2012,169,0,,17320441,,,,,https://factpages.sodir.no/licence/pageview/all/17320441,,31.01.2025,31.01.2025,09.09.2025
548 S,TFO2009,North sea,INACTIVE,YES OR PARTLY,19.02.2010,19.02.2012,173,0,,17320489,,,,,https://factpages.sodir.no/licence/pageview/all/17320489,,31.01.2025,31.01.2025,09.09.2025
549 S,TFO2009,North sea,INACTIVE,YES OR PARTLY,19.02.2010,19.08.2014,272,0,,17320558,,,,,https://factpages.sodir.no/licence/pageview/all/17320558,,31.01.2025,31.01.2025,09.09.2025
550,TFO2009,North sea,INACTIVE,NO,19.02.2010,21.12.2016,469,0,,17320594,,,,,https://factpages.sodir.no/licence/pageview/all/17320594,,31.01.2025,31.01.2025,09.09.2025
551,TFO2009,North sea,INACTIVE,NO,19.02.2010,19.02.2016,101,0,,17642019,,,,,https://factpages.sodir.no/licence/pageview/all/17642019,,31.01.2025,31.01.2025,09.09.2025
552,TFO2009,North sea,INACTIVE,NO,19.02.2010,19.02.2014,68,0,,17642108,,,,,https://factpages.sodir.no/licence/pageview/all/17642108,,31.01.2025,31.01.2025,09.09.2025
553,TFO2009,North sea,INACTIVE,NO,19.02.2010,19.02.2015,238,0,,17646365,,,,,https://factpages.sodir.no/licence/pageview/all/17646365,,31.01.2025,31.01.2025,09.09.2025
554,TFO2009,North sea,ACTIVE,NO,19.02.2010,19.02.2040,156,150,PRODUCTION,17654471,,,,,https://factpages.sodir.no/licence/pageview/all/17654471,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=17654471,31.01.2025,15.05.2025,09.09.2025
554 B,TFO2010,North sea,ACTIVE,NO,04.02.2011,19.02.2040,25,20,PRODUCTION,20108509,,,554,17654471,https://factpages.sodir.no/licence/pageview/all/20108509,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=20108509,31.01.2025,07.05.2025,09.09.2025
554 C,TFO2013,North sea,ACTIVE,NO,07.02.2014,19.02.2040,77,18,PRODUCTION,24214521,,,554,17654471,https://factpages.sodir.no/licence/pageview/all/24214521,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=24214521,31.01.2025,07.05.2025,09.09.2025
554 D,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2028,48,48,INITIAL EXTENDED,30977837,,,554,17654471,https://factpages.sodir.no/licence/pageview/all/30977837,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=30977837,09.05.2025,09.05.2025,09.09.2025
554 E,TFO2022,North sea,ACTIVE,NO,17.02.2023,17.02.2030,10,10,INITIAL,38723953,,,554,17654471,https://factpages.sodir.no/licence/pageview/all/38723953,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38723953,31.01.2025,07.05.2025,09.09.2025
554 F,TFO2024,North sea,ACTIVE,NO,14.03.2025,17.02.2030,7,7,INITIAL,38724079,,,554 E,38723953,https://factpages.sodir.no/licence/pageview/all/38724079,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38724079,29.05.2025,04.04.2025,09.09.2025
555,TFO2009,North sea,INACTIVE,NO,19.02.2010,19.02.2016,193,0,,17654533,,,,,https://factpages.sodir.no/licence/pageview/all/17654533,,31.01.2025,31.01.2025,09.09.2025
556,TFO2009,Norwegian sea,INACTIVE,NO,19.02.2010,19.02.2011,117,0,,17654560,,,,,https://factpages.sodir.no/licence/pageview/all/17654560,,31.01.2025,16.04.2025,09.09.2025
557,TFO2009,Norwegian sea,INACTIVE,NO,19.02.2010,19.02.2015,398,0,,17654641,,,,,https://factpages.sodir.no/licence/pageview/all/17654641,,31.01.2025,07.05.2025,09.09.2025
557 B,TFO2011,Norwegian sea,INACTIVE,NO,03.02.2012,19.02.2015,28,0,,21560889,,,557,17654641,https://factpages.sodir.no/licence/pageview/all/21560889,,31.01.2025,16.04.2025,09.09.2025
558,TFO2009,Norwegian sea,INACTIVE,NO,19.02.2010,19.02.2015,146,0,,17654732,,,,,https://factpages.sodir.no/licence/pageview/all/17654732,,31.01.2025,16.04.2025,09.09.2025
559,TFO2009,Norwegian sea,INACTIVE,NO,19.02.2010,19.02.2014,343,0,,17654775,,,,,https://factpages.sodir.no/licence/pageview/all/17654775,,31.01.2025,16.04.2025,09.09.2025
560,TFO2009,Norwegian sea,INACTIVE,NO,19.02.2010,19.02.2011,33,0,,17654831,,,,,https://factpages.sodir.no/licence/pageview/all/17654831,,31.01.2025,16.04.2025,09.09.2025
561,TFO2009,Norwegian sea,INACTIVE,NO,19.02.2010,19.02.2013,410,0,,17654869,,,,,https://factpages.sodir.no/licence/pageview/all/17654869,,31.01.2025,16.04.2025,09.09.2025
562,TFO2009,Norwegian sea,INACTIVE,NO,19.02.2010,19.02.2013,796,0,,17654921,,,,,https://factpages.sodir.no/licence/pageview/all/17654921,,31.01.2025,16.04.2025,09.09.2025
563,TFO2009,Barents sea,INACTIVE,NO,19.02.2010,19.10.2013,277,0,,17655034,,,,,https://factpages.sodir.no/licence/pageview/all/17655034,,31.01.2025,16.04.2025,09.09.2025
564,TFO2009,Barents sea,INACTIVE,NO,19.02.2010,19.08.2013,273,0,,17655076,,,,,https://factpages.sodir.no/licence/pageview/all/17655076,,31.01.2025,16.04.2025,09.09.2025
565,TFO2010,North sea,INACTIVE,NO,04.02.2011,04.08.2013,39,0,,20088435,,,,,https://factpages.sodir.no/licence/pageview/all/20088435,,31.01.2025,31.01.2025,09.09.2025
566 S,TFO2010,North sea,INACTIVE,YES OR PARTLY,04.02.2011,04.02.2014,530,0,,20088461,,,,,https://factpages.sodir.no/licence/pageview/all/20088461,,31.01.2025,31.01.2025,09.09.2025
567,TFO2010,North sea,INACTIVE,NO,04.02.2011,04.02.2016,389,0,,20088593,,,,,https://factpages.sodir.no/licence/pageview/all/20088593,,31.01.2025,31.01.2025,09.09.2025
568,TFO2010,North sea,INACTIVE,NO,04.02.2011,30.12.2014,476,0,,20088760,,,,,https://factpages.sodir.no/licence/pageview/all/20088760,,31.01.2025,31.01.2025,09.09.2025
569,TFO2010,North sea,INACTIVE,NO,04.02.2011,30.09.2014,14,0,,20107876,,,,,https://factpages.sodir.no/licence/pageview/all/20107876,,31.01.2025,31.01.2025,09.09.2025
570,TFO2010,North sea,INACTIVE,NO,04.02.2011,04.02.2014,108,0,,20107979,,,,,https://factpages.sodir.no/licence/pageview/all/20107979,,31.01.2025,31.01.2025,09.09.2025
571,TFO2010,North sea,INACTIVE,NO,04.02.2011,04.02.2017,132,0,,20108024,,,,,https://factpages.sodir.no/licence/pageview/all/20108024,,31.01.2025,31.01.2025,09.09.2025
571 B,TFO2010,North sea,INACTIVE,NO,19.02.2016,04.02.2017,11,0,,28122789,571,20108024,,,https://factpages.sodir.no/licence/pageview/all/28122789,,31.01.2025,31.01.2025,09.09.2025
572 S,TFO2010,North sea,INACTIVE,YES OR PARTLY,04.02.2011,04.02.2012,1036,0,,20108160,,,,,https://factpages.sodir.no/licence/pageview/all/20108160,,31.01.2025,31.01.2025,09.09.2025
573 S,TFO2010,North sea,INACTIVE,YES OR PARTLY,04.02.2011,04.08.2014,272,0,,20108194,,,,,https://factpages.sodir.no/licence/pageview/all/20108194,,31.01.2025,31.01.2025,09.09.2025
574,TFO2010,North sea,INACTIVE,NO,04.02.2011,04.02.2016,462,0,,20108260,,,,,https://factpages.sodir.no/licence/pageview/all/20108260,,31.01.2025,11.08.2025,09.09.2025
575,TFO2010,North sea,INACTIVE,NO,04.02.2011,04.02.2013,73,0,,20108314,,,,,https://factpages.sodir.no/licence/pageview/all/20108314,,31.01.2025,31.01.2025,09.09.2025
576,TFO2010,North sea,INACTIVE,NO,04.02.2011,04.02.2013,51,0,,20108349,,,,,https://factpages.sodir.no/licence/pageview/all/20108349,,31.01.2025,31.01.2025,09.09.2025
577,TFO2010,North sea,INACTIVE,NO,04.02.2011,04.02.2014,619,0,,20108473,,,,,https://factpages.sodir.no/licence/pageview/all/20108473,,31.01.2025,31.01.2025,09.09.2025
578,TFO2010,North sea,INACTIVE,NO,04.02.2011,04.08.2016,493,0,,20108565,,,,,https://factpages.sodir.no/licence/pageview/all/20108565,,31.01.2025,31.01.2025,09.09.2025
579,TFO2010,North sea,INACTIVE,NO,04.02.2011,03.10.2017,179,0,,20108664,,,,,https://factpages.sodir.no/licence/pageview/all/20108664,,31.01.2025,07.05.2025,09.09.2025
579 B,TFO2014,North sea,INACTIVE,NO,06.02.2015,03.10.2017,17,0,,25611759,,,579,20108664,https://factpages.sodir.no/licence/pageview/all/25611759,,31.01.2025,31.01.2025,09.09.2025
580,TFO2010,Norwegian sea,INACTIVE,NO,04.02.2011,04.02.2014,1202,0,,20108700,,,,,https://factpages.sodir.no/licence/pageview/all/20108700,,31.01.2025,16.04.2025,09.09.2025
581,TFO2010,Norwegian sea,INACTIVE,NO,04.02.2011,04.02.2014,725,0,,20108743,,,,,https://factpages.sodir.no/licence/pageview/all/20108743,,31.01.2025,16.04.2025,09.09.2025
582,TFO2010,Norwegian sea,INACTIVE,NO,04.02.2011,04.02.2014,453,0,,20108820,,,,,https://factpages.sodir.no/licence/pageview/all/20108820,,31.01.2025,16.04.2025,09.09.2025
583,TFO2010,Norwegian sea,INACTIVE,NO,04.02.2011,04.05.2016,1021,0,,20109004,,,,,https://factpages.sodir.no/licence/pageview/all/20109004,,31.01.2025,16.04.2025,09.09.2025
584,TFO2010,Norwegian sea,INACTIVE,NO,04.02.2011,26.08.2015,972,0,,20109082,,,,,https://factpages.sodir.no/licence/pageview/all/20109082,,31.01.2025,16.04.2025,09.09.2025
585,TFO2010,Norwegian sea,INACTIVE,NO,04.02.2011,04.02.2014,718,0,,20109152,,,,,https://factpages.sodir.no/licence/pageview/all/20109152,,31.01.2025,16.04.2025,09.09.2025
586,TFO2010,Norwegian sea,ACTIVE,NO,04.02.2011,04.02.2039,287,76,PRODUCTION,20109200,,,,,https://factpages.sodir.no/licence/pageview/all/20109200,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=20109200,31.01.2025,02.09.2025,09.09.2025
586 B,TFO2021,Norwegian sea,ACTIVE,NO,11.03.2022,01.09.2028,6,6,INITIAL EXTENDED,38723890,,,586,20109200,https://factpages.sodir.no/licence/pageview/all/38723890,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38723890,15.05.2025,02.09.2025,09.09.2025
587,TFO2010,Norwegian sea,INACTIVE,NO,04.02.2011,04.02.2015,63,0,,20109234,,,,,https://factpages.sodir.no/licence/pageview/all/20109234,,31.01.2025,16.04.2025,09.09.2025
588,TFO2010,Norwegian sea,INACTIVE,NO,04.02.2011,04.02.2012,79,0,,20109294,,,,,https://factpages.sodir.no/licence/pageview/all/20109294,,31.01.2025,16.04.2025,09.09.2025
589,TFO2010,Norwegian sea,INACTIVE,NO,04.02.2011,04.02.2016,58,0,,20109325,,,,,https://factpages.sodir.no/licence/pageview/all/20109325,,31.01.2025,16.04.2025,09.09.2025
590,TFO2010,Norwegian sea,INACTIVE,NO,04.02.2011,04.08.2015,121,0,,20109438,,,,,https://factpages.sodir.no/licence/pageview/all/20109438,,31.01.2025,07.05.2025,09.09.2025
590 B,TFO2013,Norwegian sea,INACTIVE,NO,07.02.2014,04.08.2015,23,0,,24214652,,,590,20109438,https://factpages.sodir.no/licence/pageview/all/24214652,,31.01.2025,16.04.2025,09.09.2025
591,TFO2010,Norwegian sea,INACTIVE,NO,04.02.2011,26.04.2016,207,0,,20109475,,,,,https://factpages.sodir.no/licence/pageview/all/20109475,,31.01.2025,07.05.2025,09.09.2025
591 B,TFO2012,Norwegian sea,INACTIVE,NO,08.02.2013,26.04.2016,27,0,,23180930,,,591,20109475,https://factpages.sodir.no/licence/pageview/all/23180930,,31.01.2025,16.04.2025,09.09.2025
591 C,TFO2014,Norwegian sea,INACTIVE,NO,06.02.2015,26.04.2016,47,0,,25611859,,,591,20109475,https://factpages.sodir.no/licence/pageview/all/25611859,,31.01.2025,16.04.2025,09.09.2025
592,TFO2010,Norwegian sea,INACTIVE,NO,04.02.2011,04.08.2013,189,0,,20109566,,,,,https://factpages.sodir.no/licence/pageview/all/20109566,,31.01.2025,16.04.2025,09.09.2025
